date,year,month,market,commodity,unit,currency,price
2021-08-01,2021,8,Nairobi,"Tomatoes","per crate (64kg)",KES,3449.0
2021-08-01,2021,8,Mombasa,"Tomatoes","per crate (64kg)",KES,3733.0
2021-08-01,2021,8,Kisumu,"Tomatoes","per crate (64kg)",KES,2780.0
2021-08-01,2021,8,Eldoret,"Tomatoes","per crate (64kg)",KES,2876.0
2021-08-01,2021,8,Nakuru,"Tomatoes","per crate (64kg)",KES,2409.0
2021-08-01,2021,8,Garissa,"Tomatoes","per crate (64kg)",KES,3731.0
2021-09-01,2021,9,Nairobi,"Tomatoes","per crate (64kg)",KES,2348.0
2021-09-01,2021,9,Mombasa,"Tomatoes","per crate (64kg)",KES,2947.0
2021-09-01,2021,9,Kisumu,"Tomatoes","per crate (64kg)",KES,2042.0
2021-09-01,2021,9,Eldoret,"Tomatoes","per crate (64kg)",KES,2578.0
2021-09-01,2021,9,Nakuru,"Tomatoes","per crate (64kg)",KES,2247.0
2021-09-01,2021,9,Garissa,"Tomatoes","per crate (64kg)",KES,3562.0
2021-10-01,2021,10,Nairobi,"Tomatoes","per crate (64kg)",KES,2404.0
2021-10-01,2021,10,Mombasa,"Tomatoes","per crate (64kg)",KES,2478.0
2021-10-01,2021,10,Kisumu,"Tomatoes","per crate (64kg)",KES,2304.0
2021-10-01,2021,10,Eldoret,"Tomatoes","per crate (64kg)",KES,1917.0
2021-10-01,2021,10,Nakuru,"Tomatoes","per crate (64kg)",KES,2023.0
2021-10-01,2021,10,Garissa,"Tomatoes","per crate (64kg)",KES,2792.0
2021-11-01,2021,11,Nairobi,"Tomatoes","per crate (64kg)",KES,2201.0
2021-11-01,2021,11,Mombasa,"Tomatoes","per crate (64kg)",KES,2236.0
2021-11-01,2021,11,Kisumu,"Tomatoes","per crate (64kg)",KES,1893.0
2021-11-01,2021,11,Eldoret,"Tomatoes","per crate (64kg)",KES,1984.0
2021-11-01,2021,11,Nakuru,"Tomatoes","per crate (64kg)",KES,1380.0
2021-11-01,2021,11,Garissa,"Tomatoes","per crate (64kg)",KES,2323.0
2021-12-01,2021,12,Nairobi,"Tomatoes","per crate (64kg)",KES,1894.0
2021-12-01,2021,12,Mombasa,"Tomatoes","per crate (64kg)",KES,2269.0
2021-12-01,2021,12,Kisumu,"Tomatoes","per crate (64kg)",KES,1782.0
2021-12-01,2021,12,Eldoret,"Tomatoes","per crate (64kg)",KES,1949.0
2021-12-01,2021,12,Nakuru,"Tomatoes","per crate (64kg)",KES,1611.0
2021-12-01,2021,12,Garissa,"Tomatoes","per crate (64kg)",KES,2364.0
2022-01-01,2022,1,Nairobi,"Tomatoes","per crate (64kg)",KES,1677.0
2022-01-01,2022,1,Mombasa,"Tomatoes","per crate (64kg)",KES,1858.0
2022-01-01,2022,1,Kisumu,"Tomatoes","per crate (64kg)",KES,1457.0
2022-01-01,2022,1,Eldoret,"Tomatoes","per crate (64kg)",KES,1536.0
2022-01-01,2022,1,Nakuru,"Tomatoes","per crate (64kg)",KES,1524.0
2022-01-01,2022,1,Garissa,"Tomatoes","per crate (64kg)",KES,2063.0
2022-02-01,2022,2,Nairobi,"Tomatoes","per crate (64kg)",KES,1709.0
2022-02-01,2022,2,Mombasa,"Tomatoes","per crate (64kg)",KES,1534.0
2022-02-01,2022,2,Kisumu,"Tomatoes","per crate (64kg)",KES,1600.0
2022-02-01,2022,2,Eldoret,"Tomatoes","per crate (64kg)",KES,1596.0
2022-02-01,2022,2,Nakuru,"Tomatoes","per crate (64kg)",KES,1567.0
2022-02-01,2022,2,Garissa,"Tomatoes","per crate (64kg)",KES,2032.0
2022-03-01,2022,3,Nairobi,"Tomatoes","per crate (64kg)",KES,1763.0
2022-03-01,2022,3,Mombasa,"Tomatoes","per crate (64kg)",KES,2243.0
2022-03-01,2022,3,Kisumu,"Tomatoes","per crate (64kg)",KES,1645.0
2022-03-01,2022,3,Eldoret,"Tomatoes","per crate (64kg)",KES,2048.0
2022-03-01,2022,3,Nakuru,"Tomatoes","per crate (64kg)",KES,1404.0
2022-03-01,2022,3,Garissa,"Tomatoes","per crate (64kg)",KES,2264.0
2022-04-01,2022,4,Nairobi,"Tomatoes","per crate (64kg)",KES,2665.0
2022-04-01,2022,4,Mombasa,"Tomatoes","per crate (64kg)",KES,3044.0
2022-04-01,2022,4,Kisumu,"Tomatoes","per crate (64kg)",KES,2489.0
2022-04-01,2022,4,Eldoret,"Tomatoes","per crate (64kg)",KES,2630.0
2022-04-01,2022,4,Nakuru,"Tomatoes","per crate (64kg)",KES,2850.0
2022-04-01,2022,4,Garissa,"Tomatoes","per crate (64kg)",KES,3325.0
2022-05-01,2022,5,Nairobi,"Tomatoes","per crate (64kg)",KES,3014.0
2022-05-01,2022,5,Mombasa,"Tomatoes","per crate (64kg)",KES,2675.0
2022-05-01,2022,5,Kisumu,"Tomatoes","per crate (64kg)",KES,2453.0
2022-05-01,2022,5,Eldoret,"Tomatoes","per crate (64kg)",KES,2959.0
2022-05-01,2022,5,Nakuru,"Tomatoes","per crate (64kg)",KES,2616.0
2022-05-01,2022,5,Garissa,"Tomatoes","per crate (64kg)",KES,3648.0
2022-06-01,2022,6,Nairobi,"Tomatoes","per crate (64kg)",KES,3398.0
2022-06-01,2022,6,Mombasa,"Tomatoes","per crate (64kg)",KES,3718.0
2022-06-01,2022,6,Kisumu,"Tomatoes","per crate (64kg)",KES,3057.0
2022-06-01,2022,6,Eldoret,"Tomatoes","per crate (64kg)",KES,3353.0
2022-06-01,2022,6,Nakuru,"Tomatoes","per crate (64kg)",KES,2521.0
2022-06-01,2022,6,Garissa,"Tomatoes","per crate (64kg)",KES,3967.0
2022-07-01,2022,7,Nairobi,"Tomatoes","per crate (64kg)",KES,3575.0
2022-07-01,2022,7,Mombasa,"Tomatoes","per crate (64kg)",KES,3974.0
2022-07-01,2022,7,Kisumu,"Tomatoes","per crate (64kg)",KES,3193.0
2022-07-01,2022,7,Eldoret,"Tomatoes","per crate (64kg)",KES,3496.0
2022-07-01,2022,7,Nakuru,"Tomatoes","per crate (64kg)",KES,2809.0
2022-07-01,2022,7,Garissa,"Tomatoes","per crate (64kg)",KES,3634.0
2022-08-01,2022,8,Nairobi,"Tomatoes","per crate (64kg)",KES,3533.0
2022-08-01,2022,8,Mombasa,"Tomatoes","per crate (64kg)",KES,3448.0
2022-08-01,2022,8,Kisumu,"Tomatoes","per crate (64kg)",KES,2666.0
2022-08-01,2022,8,Eldoret,"Tomatoes","per crate (64kg)",KES,2894.0
2022-08-01,2022,8,Nakuru,"Tomatoes","per crate (64kg)",KES,2639.0
2022-08-01,2022,8,Garissa,"Tomatoes","per crate (64kg)",KES,4312.0
2022-09-01,2022,9,Nairobi,"Tomatoes","per crate (64kg)",KES,3084.0
2022-09-01,2022,9,Mombasa,"Tomatoes","per crate (64kg)",KES,3212.0
2022-09-01,2022,9,Kisumu,"Tomatoes","per crate (64kg)",KES,2687.0
2022-09-01,2022,9,Eldoret,"Tomatoes","per crate (64kg)",KES,2614.0
2022-09-01,2022,9,Nakuru,"Tomatoes","per crate (64kg)",KES,2748.0
2022-09-01,2022,9,Garissa,"Tomatoes","per crate (64kg)",KES,2703.0
2022-10-01,2022,10,Nairobi,"Tomatoes","per crate (64kg)",KES,2231.0
2022-10-01,2022,10,Mombasa,"Tomatoes","per crate (64kg)",KES,2768.0
2022-10-01,2022,10,Kisumu,"Tomatoes","per crate (64kg)",KES,2180.0
2022-10-01,2022,10,Eldoret,"Tomatoes","per crate (64kg)",KES,2103.0
2022-10-01,2022,10,Nakuru,"Tomatoes","per crate (64kg)",KES,2361.0
2022-10-01,2022,10,Garissa,"Tomatoes","per crate (64kg)",KES,2849.0
2022-11-01,2022,11,Nairobi,"Tomatoes","per crate (64kg)",KES,2239.0
2022-11-01,2022,11,Mombasa,"Tomatoes","per crate (64kg)",KES,2441.0
2022-11-01,2022,11,Kisumu,"Tomatoes","per crate (64kg)",KES,1984.0
2022-11-01,2022,11,Eldoret,"Tomatoes","per crate (64kg)",KES,1849.0
2022-11-01,2022,11,Nakuru,"Tomatoes","per crate (64kg)",KES,1891.0
2022-11-01,2022,11,Garissa,"Tomatoes","per crate (64kg)",KES,3076.0
2022-12-01,2022,12,Nairobi,"Tomatoes","per crate (64kg)",KES,2113.0
2022-12-01,2022,12,Mombasa,"Tomatoes","per crate (64kg)",KES,2416.0
2022-12-01,2022,12,Kisumu,"Tomatoes","per crate (64kg)",KES,1789.0
2022-12-01,2022,12,Eldoret,"Tomatoes","per crate (64kg)",KES,1530.0
2022-12-01,2022,12,Nakuru,"Tomatoes","per crate (64kg)",KES,1681.0
2022-12-01,2022,12,Garissa,"Tomatoes","per crate (64kg)",KES,2467.0
2023-01-01,2023,1,Nairobi,"Tomatoes","per crate (64kg)",KES,2135.0
2023-01-01,2023,1,Mombasa,"Tomatoes","per crate (64kg)",KES,2314.0
2023-01-01,2023,1,Kisumu,"Tomatoes","per crate (64kg)",KES,1772.0
2023-01-01,2023,1,Eldoret,"Tomatoes","per crate (64kg)",KES,1589.0
2023-01-01,2023,1,Nakuru,"Tomatoes","per crate (64kg)",KES,1684.0
2023-01-01,2023,1,Garissa,"Tomatoes","per crate (64kg)",KES,2300.0
2023-02-01,2023,2,Nairobi,"Tomatoes","per crate (64kg)",KES,1779.0
2023-02-01,2023,2,Mombasa,"Tomatoes","per crate (64kg)",KES,1759.0
2023-02-01,2023,2,Kisumu,"Tomatoes","per crate (64kg)",KES,1718.0
2023-02-01,2023,2,Eldoret,"Tomatoes","per crate (64kg)",KES,1673.0
2023-02-01,2023,2,Nakuru,"Tomatoes","per crate (64kg)",KES,1734.0
2023-02-01,2023,2,Garissa,"Tomatoes","per crate (64kg)",KES,1947.0
2023-03-01,2023,3,Nairobi,"Tomatoes","per crate (64kg)",KES,1763.0
2023-03-01,2023,3,Mombasa,"Tomatoes","per crate (64kg)",KES,2983.0
2023-03-01,2023,3,Kisumu,"Tomatoes","per crate (64kg)",KES,1631.0
2023-03-01,2023,3,Eldoret,"Tomatoes","per crate (64kg)",KES,1881.0
2023-03-01,2023,3,Nakuru,"Tomatoes","per crate (64kg)",KES,1825.0
2023-03-01,2023,3,Garissa,"Tomatoes","per crate (64kg)",KES,2240.0
2023-04-01,2023,4,Nairobi,"Tomatoes","per crate (64kg)",KES,2355.0
2023-04-01,2023,4,Mombasa,"Tomatoes","per crate (64kg)",KES,2195.0
2023-04-01,2023,4,Kisumu,"Tomatoes","per crate (64kg)",KES,1835.0
2023-04-01,2023,4,Eldoret,"Tomatoes","per crate (64kg)",KES,2184.0
2023-04-01,2023,4,Nakuru,"Tomatoes","per crate (64kg)",KES,1628.0
2023-04-01,2023,4,Garissa,"Tomatoes","per crate (64kg)",KES,2388.0
2023-05-01,2023,5,Nairobi,"Tomatoes","per crate (64kg)",KES,2935.0
2023-05-01,2023,5,Mombasa,"Tomatoes","per crate (64kg)",KES,2885.0
2023-05-01,2023,5,Kisumu,"Tomatoes","per crate (64kg)",KES,2812.0
2023-05-01,2023,5,Eldoret,"Tomatoes","per crate (64kg)",KES,2929.0
2023-05-01,2023,5,Nakuru,"Tomatoes","per crate (64kg)",KES,2724.0
2023-05-01,2023,5,Garissa,"Tomatoes","per crate (64kg)",KES,4049.0
2023-06-01,2023,6,Nairobi,"Tomatoes","per crate (64kg)",KES,3716.0
2023-06-01,2023,6,Mombasa,"Tomatoes","per crate (64kg)",KES,3889.0
2023-06-01,2023,6,Kisumu,"Tomatoes","per crate (64kg)",KES,3004.0
2023-06-01,2023,6,Eldoret,"Tomatoes","per crate (64kg)",KES,3530.0
2023-06-01,2023,6,Nakuru,"Tomatoes","per crate (64kg)",KES,2800.0
2023-06-01,2023,6,Garissa,"Tomatoes","per crate (64kg)",KES,4872.0
2023-07-01,2023,7,Nairobi,"Tomatoes","per crate (64kg)",KES,3526.0
2023-07-01,2023,7,Mombasa,"Tomatoes","per crate (64kg)",KES,4258.0
2023-07-01,2023,7,Kisumu,"Tomatoes","per crate (64kg)",KES,3827.0
2023-07-01,2023,7,Eldoret,"Tomatoes","per crate (64kg)",KES,2559.0
2023-07-01,2023,7,Nakuru,"Tomatoes","per crate (64kg)",KES,3103.0
2023-07-01,2023,7,Garissa,"Tomatoes","per crate (64kg)",KES,4313.0
2023-08-01,2023,8,Nairobi,"Tomatoes","per crate (64kg)",KES,3927.0
2023-08-01,2023,8,Mombasa,"Tomatoes","per crate (64kg)",KES,3539.0
2023-08-01,2023,8,Kisumu,"Tomatoes","per crate (64kg)",KES,3842.0
2023-08-01,2023,8,Eldoret,"Tomatoes","per crate (64kg)",KES,2614.0
2023-08-01,2023,8,Nakuru,"Tomatoes","per crate (64kg)",KES,3055.0
2023-08-01,2023,8,Garissa,"Tomatoes","per crate (64kg)",KES,4030.0
2023-09-01,2023,9,Nairobi,"Tomatoes","per crate (64kg)",KES,3183.0
2023-09-01,2023,9,Mombasa,"Tomatoes","per crate (64kg)",KES,3145.0
2023-09-01,2023,9,Kisumu,"Tomatoes","per crate (64kg)",KES,2604.0
2023-09-01,2023,9,Eldoret,"Tomatoes","per crate (64kg)",KES,2280.0
2023-09-01,2023,9,Nakuru,"Tomatoes","per crate (64kg)",KES,2696.0
2023-09-01,2023,9,Garissa,"Tomatoes","per crate (64kg)",KES,3221.0
2023-10-01,2023,10,Nairobi,"Tomatoes","per crate (64kg)",KES,2349.0
2023-10-01,2023,10,Mombasa,"Tomatoes","per crate (64kg)",KES,2999.0
2023-10-01,2023,10,Kisumu,"Tomatoes","per crate (64kg)",KES,2403.0
2023-10-01,2023,10,Eldoret,"Tomatoes","per crate (64kg)",KES,2742.0
2023-10-01,2023,10,Nakuru,"Tomatoes","per crate (64kg)",KES,2057.0
2023-10-01,2023,10,Garissa,"Tomatoes","per crate (64kg)",KES,3521.0
2023-11-01,2023,11,Nairobi,"Tomatoes","per crate (64kg)",KES,2421.0
2023-11-01,2023,11,Mombasa,"Tomatoes","per crate (64kg)",KES,2502.0
2023-11-01,2023,11,Kisumu,"Tomatoes","per crate (64kg)",KES,1941.0
2023-11-01,2023,11,Eldoret,"Tomatoes","per crate (64kg)",KES,2140.0
2023-11-01,2023,11,Nakuru,"Tomatoes","per crate (64kg)",KES,2246.0
2023-11-01,2023,11,Garissa,"Tomatoes","per crate (64kg)",KES,2822.0
2023-12-01,2023,12,Nairobi,"Tomatoes","per crate (64kg)",KES,2326.0
2023-12-01,2023,12,Mombasa,"Tomatoes","per crate (64kg)",KES,2294.0
2023-12-01,2023,12,Kisumu,"Tomatoes","per crate (64kg)",KES,2262.0
2023-12-01,2023,12,Eldoret,"Tomatoes","per crate (64kg)",KES,1978.0
2023-12-01,2023,12,Nakuru,"Tomatoes","per crate (64kg)",KES,1854.0
2023-12-01,2023,12,Garissa,"Tomatoes","per crate (64kg)",KES,2248.0
2024-01-01,2024,1,Nairobi,"Tomatoes","per crate (64kg)",KES,1733.0
2024-01-01,2024,1,Mombasa,"Tomatoes","per crate (64kg)",KES,2308.0
2024-01-01,2024,1,Kisumu,"Tomatoes","per crate (64kg)",KES,1778.0
2024-01-01,2024,1,Eldoret,"Tomatoes","per crate (64kg)",KES,1912.0
2024-01-01,2024,1,Nakuru,"Tomatoes","per crate (64kg)",KES,1657.0
2024-01-01,2024,1,Garissa,"Tomatoes","per crate (64kg)",KES,2489.0
2024-02-01,2024,2,Nairobi,"Tomatoes","per crate (64kg)",KES,1830.0
2024-02-01,2024,2,Mombasa,"Tomatoes","per crate (64kg)",KES,2210.0
2024-02-01,2024,2,Kisumu,"Tomatoes","per crate (64kg)",KES,1718.0
2024-02-01,2024,2,Eldoret,"Tomatoes","per crate (64kg)",KES,2130.0
2024-02-01,2024,2,Nakuru,"Tomatoes","per crate (64kg)",KES,1599.0
2024-02-01,2024,2,Garissa,"Tomatoes","per crate (64kg)",KES,2712.0
2024-03-01,2024,3,Nairobi,"Tomatoes","per crate (64kg)",KES,1902.0
2024-03-01,2024,3,Mombasa,"Tomatoes","per crate (64kg)",KES,2230.0
2024-03-01,2024,3,Kisumu,"Tomatoes","per crate (64kg)",KES,1752.0
2024-03-01,2024,3,Eldoret,"Tomatoes","per crate (64kg)",KES,2202.0
2024-03-01,2024,3,Nakuru,"Tomatoes","per crate (64kg)",KES,1953.0
2024-03-01,2024,3,Garissa,"Tomatoes","per crate (64kg)",KES,2694.0
2024-04-01,2024,4,Nairobi,"Tomatoes","per crate (64kg)",KES,2749.0
2024-04-01,2024,4,Mombasa,"Tomatoes","per crate (64kg)",KES,2635.0
2024-04-01,2024,4,Kisumu,"Tomatoes","per crate (64kg)",KES,2757.0
2024-04-01,2024,4,Eldoret,"Tomatoes","per crate (64kg)",KES,2815.0
2024-04-01,2024,4,Nakuru,"Tomatoes","per crate (64kg)",KES,2356.0
2024-04-01,2024,4,Garissa,"Tomatoes","per crate (64kg)",KES,3362.0
2024-05-01,2024,5,Nairobi,"Tomatoes","per crate (64kg)",KES,3464.0
2024-05-01,2024,5,Mombasa,"Tomatoes","per crate (64kg)",KES,3515.0
2024-05-01,2024,5,Kisumu,"Tomatoes","per crate (64kg)",KES,2869.0
2024-05-01,2024,5,Eldoret,"Tomatoes","per crate (64kg)",KES,2845.0
2024-05-01,2024,5,Nakuru,"Tomatoes","per crate (64kg)",KES,2764.0
2024-05-01,2024,5,Garissa,"Tomatoes","per crate (64kg)",KES,3873.0
2024-06-01,2024,6,Nairobi,"Tomatoes","per crate (64kg)",KES,3926.0
2024-06-01,2024,6,Mombasa,"Tomatoes","per crate (64kg)",KES,3893.0
2024-06-01,2024,6,Kisumu,"Tomatoes","per crate (64kg)",KES,3152.0
2024-06-01,2024,6,Eldoret,"Tomatoes","per crate (64kg)",KES,3156.0
2024-06-01,2024,6,Nakuru,"Tomatoes","per crate (64kg)",KES,2737.0
2024-06-01,2024,6,Garissa,"Tomatoes","per crate (64kg)",KES,5288.0
2024-07-01,2024,7,Nairobi,"Tomatoes","per crate (64kg)",KES,4043.0
2024-07-01,2024,7,Mombasa,"Tomatoes","per crate (64kg)",KES,4599.0
2024-07-01,2024,7,Kisumu,"Tomatoes","per crate (64kg)",KES,3279.0
2024-07-01,2024,7,Eldoret,"Tomatoes","per crate (64kg)",KES,4055.0
2024-07-01,2024,7,Nakuru,"Tomatoes","per crate (64kg)",KES,3435.0
2024-07-01,2024,7,Garissa,"Tomatoes","per crate (64kg)",KES,5508.0
2024-08-01,2024,8,Nairobi,"Tomatoes","per crate (64kg)",KES,3584.0
2024-08-01,2024,8,Mombasa,"Tomatoes","per crate (64kg)",KES,3930.0
2024-08-01,2024,8,Kisumu,"Tomatoes","per crate (64kg)",KES,3059.0
2024-08-01,2024,8,Eldoret,"Tomatoes","per crate (64kg)",KES,3327.0
2024-08-01,2024,8,Nakuru,"Tomatoes","per crate (64kg)",KES,3229.0
2024-08-01,2024,8,Garissa,"Tomatoes","per crate (64kg)",KES,5156.0
2024-09-01,2024,9,Nairobi,"Tomatoes","per crate (64kg)",KES,3742.0
2024-09-01,2024,9,Mombasa,"Tomatoes","per crate (64kg)",KES,3599.0
2024-09-01,2024,9,Kisumu,"Tomatoes","per crate (64kg)",KES,3274.0
2024-09-01,2024,9,Eldoret,"Tomatoes","per crate (64kg)",KES,2172.0
2024-09-01,2024,9,Nakuru,"Tomatoes","per crate (64kg)",KES,2719.0
2024-09-01,2024,9,Garissa,"Tomatoes","per crate (64kg)",KES,4154.0
2024-10-01,2024,10,Nairobi,"Tomatoes","per crate (64kg)",KES,3149.0
2024-10-01,2024,10,Mombasa,"Tomatoes","per crate (64kg)",KES,3316.0
2024-10-01,2024,10,Kisumu,"Tomatoes","per crate (64kg)",KES,2588.0
2024-10-01,2024,10,Eldoret,"Tomatoes","per crate (64kg)",KES,2538.0
2024-10-01,2024,10,Nakuru,"Tomatoes","per crate (64kg)",KES,2342.0
2024-10-01,2024,10,Garissa,"Tomatoes","per crate (64kg)",KES,4303.0
2024-11-01,2024,11,Nairobi,"Tomatoes","per crate (64kg)",KES,2791.0
2024-11-01,2024,11,Mombasa,"Tomatoes","per crate (64kg)",KES,3121.0
2024-11-01,2024,11,Kisumu,"Tomatoes","per crate (64kg)",KES,2261.0
2024-11-01,2024,11,Eldoret,"Tomatoes","per crate (64kg)",KES,2185.0
2024-11-01,2024,11,Nakuru,"Tomatoes","per crate (64kg)",KES,2331.0
2024-11-01,2024,11,Garissa,"Tomatoes","per crate (64kg)",KES,3129.0
2024-12-01,2024,12,Nairobi,"Tomatoes","per crate (64kg)",KES,2265.0
2024-12-01,2024,12,Mombasa,"Tomatoes","per crate (64kg)",KES,2517.0
2024-12-01,2024,12,Kisumu,"Tomatoes","per crate (64kg)",KES,1934.0
2024-12-01,2024,12,Eldoret,"Tomatoes","per crate (64kg)",KES,1927.0
2024-12-01,2024,12,Nakuru,"Tomatoes","per crate (64kg)",KES,1970.0
2024-12-01,2024,12,Garissa,"Tomatoes","per crate (64kg)",KES,2470.0
2016-01-01,2016,1,Nairobi,"Onions","per 50kg bag",KES,2665.0
2016-01-01,2016,1,Mombasa,"Onions","per 50kg bag",KES,2915.0
2016-01-01,2016,1,Kisumu,"Onions","per 50kg bag",KES,2347.0
2016-01-01,2016,1,Eldoret,"Onions","per 50kg bag",KES,2158.0
2016-01-01,2016,1,Nakuru,"Onions","per 50kg bag",KES,2372.0
2016-01-01,2016,1,Garissa,"Onions","per 50kg bag",KES,3136.0
2016-02-01,2016,2,Nairobi,"Onions","per 50kg bag",KES,2703.0
2016-02-01,2016,2,Mombasa,"Onions","per 50kg bag",KES,2702.0
2016-02-01,2016,2,Kisumu,"Onions","per 50kg bag",KES,2295.0
2016-02-01,2016,2,Eldoret,"Onions","per 50kg bag",KES,2748.0
2016-02-01,2016,2,Nakuru,"Onions","per 50kg bag",KES,2401.0
2016-02-01,2016,2,Garissa,"Onions","per 50kg bag",KES,3330.0
2016-03-01,2016,3,Nairobi,"Onions","per 50kg bag",KES,2638.0
2016-03-01,2016,3,Mombasa,"Onions","per 50kg bag",KES,2925.0
2016-03-01,2016,3,Kisumu,"Onions","per 50kg bag",KES,2339.0
2016-03-01,2016,3,Eldoret,"Onions","per 50kg bag",KES,2403.0
2016-03-01,2016,3,Nakuru,"Onions","per 50kg bag",KES,2206.0
2016-03-01,2016,3,Garissa,"Onions","per 50kg bag",KES,2988.0
2016-04-01,2016,4,Nairobi,"Onions","per 50kg bag",KES,2411.0
2016-04-01,2016,4,Mombasa,"Onions","per 50kg bag",KES,2440.0
2016-04-01,2016,4,Kisumu,"Onions","per 50kg bag",KES,2323.0
2016-04-01,2016,4,Eldoret,"Onions","per 50kg bag",KES,2242.0
2016-04-01,2016,4,Nakuru,"Onions","per 50kg bag",KES,2110.0
2016-04-01,2016,4,Garissa,"Onions","per 50kg bag",KES,2988.0
2016-05-01,2016,5,Nairobi,"Onions","per 50kg bag",KES,2300.0
2016-05-01,2016,5,Mombasa,"Onions","per 50kg bag",KES,2371.0
2016-05-01,2016,5,Kisumu,"Onions","per 50kg bag",KES,2428.0
2016-05-01,2016,5,Eldoret,"Onions","per 50kg bag",KES,2225.0
2016-05-01,2016,5,Nakuru,"Onions","per 50kg bag",KES,2199.0
2016-05-01,2016,5,Garissa,"Onions","per 50kg bag",KES,2712.0
2016-06-01,2016,6,Nairobi,"Onions","per 50kg bag",KES,2126.0
2016-06-01,2016,6,Mombasa,"Onions","per 50kg bag",KES,2281.0
2016-06-01,2016,6,Kisumu,"Onions","per 50kg bag",KES,1817.0
2016-06-01,2016,6,Eldoret,"Onions","per 50kg bag",KES,1814.0
2016-06-01,2016,6,Nakuru,"Onions","per 50kg bag",KES,2116.0
2016-06-01,2016,6,Garissa,"Onions","per 50kg bag",KES,2377.0
2016-07-01,2016,7,Nairobi,"Onions","per 50kg bag",KES,1864.0
2016-07-01,2016,7,Mombasa,"Onions","per 50kg bag",KES,1937.0
2016-07-01,2016,7,Kisumu,"Onions","per 50kg bag",KES,1803.0
2016-07-01,2016,7,Eldoret,"Onions","per 50kg bag",KES,1596.0
2016-07-01,2016,7,Nakuru,"Onions","per 50kg bag",KES,1543.0
2016-07-01,2016,7,Garissa,"Onions","per 50kg bag",KES,2314.0
2016-08-01,2016,8,Nairobi,"Onions","per 50kg bag",KES,1799.0
2016-08-01,2016,8,Mombasa,"Onions","per 50kg bag",KES,1660.0
2016-08-01,2016,8,Kisumu,"Onions","per 50kg bag",KES,1693.0
2016-08-01,2016,8,Eldoret,"Onions","per 50kg bag",KES,1638.0
2016-08-01,2016,8,Nakuru,"Onions","per 50kg bag",KES,1664.0
2016-08-01,2016,8,Garissa,"Onions","per 50kg bag",KES,2173.0
2016-09-01,2016,9,Nairobi,"Onions","per 50kg bag",KES,1935.0
2016-09-01,2016,9,Mombasa,"Onions","per 50kg bag",KES,2062.0
2016-09-01,2016,9,Kisumu,"Onions","per 50kg bag",KES,1834.0
2016-09-01,2016,9,Eldoret,"Onions","per 50kg bag",KES,1655.0
2016-09-01,2016,9,Nakuru,"Onions","per 50kg bag",KES,1633.0
2016-09-01,2016,9,Garissa,"Onions","per 50kg bag",KES,2173.0
2016-10-01,2016,10,Nairobi,"Onions","per 50kg bag",KES,1914.0
2016-10-01,2016,10,Mombasa,"Onions","per 50kg bag",KES,2328.0
2016-10-01,2016,10,Kisumu,"Onions","per 50kg bag",KES,2079.0
2016-10-01,2016,10,Eldoret,"Onions","per 50kg bag",KES,1986.0
2016-10-01,2016,10,Nakuru,"Onions","per 50kg bag",KES,1798.0
2016-10-01,2016,10,Garissa,"Onions","per 50kg bag",KES,2406.0
2016-11-01,2016,11,Nairobi,"Onions","per 50kg bag",KES,2202.0
2016-11-01,2016,11,Mombasa,"Onions","per 50kg bag",KES,2587.0
2016-11-01,2016,11,Kisumu,"Onions","per 50kg bag",KES,2206.0
2016-11-01,2016,11,Eldoret,"Onions","per 50kg bag",KES,2300.0
2016-11-01,2016,11,Nakuru,"Onions","per 50kg bag",KES,1923.0
2016-11-01,2016,11,Garissa,"Onions","per 50kg bag",KES,2675.0
2016-12-01,2016,12,Nairobi,"Onions","per 50kg bag",KES,2322.0
2016-12-01,2016,12,Mombasa,"Onions","per 50kg bag",KES,2484.0
2016-12-01,2016,12,Kisumu,"Onions","per 50kg bag",KES,2350.0
2016-12-01,2016,12,Eldoret,"Onions","per 50kg bag",KES,2277.0
2016-12-01,2016,12,Nakuru,"Onions","per 50kg bag",KES,2182.0
2016-12-01,2016,12,Garissa,"Onions","per 50kg bag",KES,2741.0
2017-01-01,2017,1,Nairobi,"Onions","per 50kg bag",KES,2764.0
2017-01-01,2017,1,Mombasa,"Onions","per 50kg bag",KES,2907.0
2017-01-01,2017,1,Kisumu,"Onions","per 50kg bag",KES,2729.0
2017-01-01,2017,1,Eldoret,"Onions","per 50kg bag",KES,2620.0
2017-01-01,2017,1,Nakuru,"Onions","per 50kg bag",KES,2284.0
2017-01-01,2017,1,Garissa,"Onions","per 50kg bag",KES,3353.0
2017-02-01,2017,2,Nairobi,"Onions","per 50kg bag",KES,2768.0
2017-02-01,2017,2,Mombasa,"Onions","per 50kg bag",KES,3352.0
2017-02-01,2017,2,Kisumu,"Onions","per 50kg bag",KES,2715.0
2017-02-01,2017,2,Eldoret,"Onions","per 50kg bag",KES,2588.0
2017-02-01,2017,2,Nakuru,"Onions","per 50kg bag",KES,2519.0
2017-02-01,2017,2,Garissa,"Onions","per 50kg bag",KES,3151.0
2017-03-01,2017,3,Nairobi,"Onions","per 50kg bag",KES,3004.0
2017-03-01,2017,3,Mombasa,"Onions","per 50kg bag",KES,3385.0
2017-03-01,2017,3,Kisumu,"Onions","per 50kg bag",KES,2413.0
2017-03-01,2017,3,Eldoret,"Onions","per 50kg bag",KES,2575.0
